step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2
894,[ 381.16013  -153.95634     5.056653],20.0000,6.0000,[ 363.8633    -119.52655      3.7974572],20.0000,0.0000,[128.89783    209.22896      0.25452873],20.0000,6.0000,[1.5337402e+02 2.3634814e+02 1.5238718e-03],20.0000,5.0000,[ 345.15836   -146.9475       3.9083729],20.0000,4.0000
895,[ 381.34808   -155.04854      5.2330475],20.0000,0.0000,[ 362.98315  -120.17264     3.505297],20.0000,6.0000,[129.95071    209.51726      0.47511506],20.0000,0.0000,[1.5395279e+02 2.3633163e+02 9.4361305e-02],20.0000,4.0000,[ 344.74783   -147.35555      3.9090338],20.0000,4.0000
896,[ 381.7436    -156.08003      4.8531857],20.0000,0.0000,[ 361.97583  -120.59461     3.592814],20.0000,0.0000,[1.3093166e+02 2.0999658e+02 1.8342061e-01],20.0000,6.0000,[1.5453232e+02 2.3635083e+02 1.2745580e-01],20.0000,4.0000,[ 344.33725   -147.76353      3.9096441],20.0000,4.0000
897,[ 381.86743   -157.16495      4.3077426],20.0000,0.0000,[ 361.00552   -121.09537      3.2615604],20.0000,6.0000,[131.99797   210.23296     0.2713669],20.0000,6.0000,[1.5511140e+02 2.3638509e+02 1.3688987e-01],20.0000,4.0000,[ 343.92664  -148.17145     3.910209],20.0000,4.0000
898,[ 381.54727   -158.21527      3.7944472],20.0000,0.0000,[ 359.93317   -121.320175     3.3441825],20.0000,6.0000,[133.04655    210.53642      0.49113843],20.0000,0.0000,[1.5569000e+02 2.3642581e+02 1.3669433e-01],20.0000,4.0000,[ 343.51596   -148.57932      3.9107327],20.0000,4.0000
899,[ 380.82388   -159.06624      3.3200698],20.0000,6.0000,[ 358.8758    -121.597534     3.5780392],20.0000,0.0000,[1.3402077e+02 2.1102939e+02 1.9897072e-01],20.0000,6.0000,[1.5626823e+02 2.3646918e+02 1.3295379e-01],20.0000,4.0000,[ 343.10522   -148.98712      3.9112196],20.0000,4.0000
900,[ 379.7983    -159.52977      3.4845812],20.0000,0.0000,[ 357.89243   -122.07152      3.2983067],20.0000,6.0000,[135.08366    211.28043      0.28648078],20.0000,6.0000,[1.5684621e+02 2.3651353e+02 1.2827794e-01],20.0000,5.0000,[ 342.69446   -149.39487      3.9116728],20.0000,4.0000
901,[ 378.8228    -160.04376      3.3272493],20.0000,6.0000,[ 356.82504   -122.31022      3.3921251],20.0000,6.0000,[136.128      211.59816      0.50577134],20.0000,6.0000,[1.5742438e+02 2.3655522e+02 2.1547638e-01],20.0000,4.0000,[ 342.28363   -149.80257      3.9120955],20.0000,4.0000
902,[ 377.7779    -160.39372      3.5051525],20.0000,6.0000,[ 355.7766    -122.61617      3.6212387],20.0000,0.0000,[137.1042    212.0885      0.7638839],20.0000,6.0000,[158.00005    236.63185      0.24482374],20.0000,4.0000,[ 341.87274   -150.21022      3.9124904],20.0000,4.0000
903,[ 376.78473   -160.85292      3.7993948],20.0000,0.0000,[ 354.80634   -123.11621      3.3351138],20.0000,6.0000,[137.96379   212.76912     1.0273322],20.0000,6.0000,[158.57367    236.72357      0.25055957],20.0000,4.0000,[ 341.46185 -150.61781    3.91286],20.0000,4.0000
904,[ 375.92865   -161.53026      3.5412166],20.0000,6.0000,[ 353.74545   -123.378685     3.4263184],20.0000,6.0000,[138.65834   213.6248      1.2742233],20.0000,6.0000,[159.146      236.82156      0.24694692],20.0000,4.0000,[ 341.05087  -151.02536     3.913206],20.0000,4.0000
905,[ 374.9475   -162.01271     3.640599],20.0000,6.0000,[ 352.70462   -123.70841      3.6504111],20.0000,0.0000,[139.15077   214.6157      1.4918667],20.0000,6.0000,[159.71758    236.92186      0.24033248],20.0000,4.0000,[ 340.6399   -151.43286     3.913531],20.0000,4.0000
906,[ 374.0034   -162.56142     3.869848],20.0000,6.0000,[ 351.7445    -124.22794      3.3608935],20.0000,6.0000,[139.42801   215.68874     1.6821936],20.0000,6.0000,[1.6028873e+02 2.3702275e+02 2.3340529e-01],20.0000,4.0000,[ 340.22885   -151.84033      3.9138362],20.0000,4.0000
907,[ 373.17026  -163.2672      4.133213],20.0000,6.0000,[ 350.68893   -124.50949      3.4504056],20.0000,6.0000,[139.49658   216.79477     1.8570017],20.0000,6.0000,[1.6085962e+02 2.3712360e+02 2.2714299e-01],20.0000,4.0000,[ 339.81778   -152.24776      3.9141233],20.0000,4.0000
908,[ 372.49756  -164.13153     4.400689],20.0000,6.0000,[ 349.65427   -124.85771      3.6720848],20.0000,0.0000,[139.36798   217.89476     2.0276546],20.0000,6.0000,[1.6143036e+02 2.3722426e+02 2.2177815e-01],20.0000,4.0000,[ 339.40665   -152.65514      3.9143937],20.0000,4.0000
909,[ 372.02664  -165.12662     4.653793],20.0000,6.0000,[ 348.7028    -125.39305      3.3810477],20.0000,6.0000,[139.0517   218.9556     2.199935],20.0000,6.0000,[1.6200099e+02 2.3732471e+02 2.1726146e-01],20.0000,4.0000,[ 338.9955    -153.06247      3.9146485],20.0000,4.0000
910,[ 371.7859    -166.20592      4.8783236],20.0000,6.0000,[ 347.65198   -125.69113      3.4695313],20.0000,6.0000,[138.55717   219.94571     2.3749363],20.0000,6.0000,[1.6257153e+02 2.3742502e+02 2.1346231e-01],20.0000,4.0000,[ 338.58432  -153.46977     3.914889],20.0000,4.0000
911,[ 371.77777  -167.31403     5.073537],20.0000,6.0000,[ 346.62286   -126.05531      3.6899247],20.0000,0.0000,[137.89774   220.83453     2.5517092],20.0000,6.0000,[1.6314200e+02 2.3752525e+02 2.1024592e-01],20.0000,4.0000,[ 338.1731    -153.87704      3.9151163],20.0000,4.0000
912,[ 371.984     -168.40295      5.2503376],20.0000,0.0000,[ 345.67935   -126.60465      3.3981168],20.0000,6.0000,[137.09247   221.59383     2.7290983],20.0000,6.0000,[1.6371239e+02 2.3762546e+02 2.0749749e-01],20.0000,4.0000,[ 337.76184   -154.28429      3.9153311],20.0000,4.0000
913,[ 372.39713  -169.42754     4.870494],20.0000,0.0000,[ 344.63303   -126.91785      3.4859629],20.0000,6.0000,[136.16597   222.19942     2.9064293],20.0000,6.0000,[1.6428273e+02 2.3772568e+02 2.0512567e-01],20.0000,4.0000,[ 337.3506    -154.69148      3.9155345],20.0000,4.0000
914,[ 372.53964  -170.51016     4.324937],20.0000,0.0000,[ 343.60922  -127.29663     3.705622],20.0000,0.0000,[135.14723   222.63222     3.0835054],20.0000,6.0000,[1.6485301e+02 2.3782593e+02 2.0305964e-01],20.0000,4.0000,[ 336.93927  -155.09865     3.915727],20.0000,4.0000
915,[ 372.23755   -171.56583      3.8116078],20.0000,0.0000,[ 342.67334   -127.85897      3.4133904],20.0000,6.0000,[134.06818   222.87885     3.2603824],20.0000,6.0000,[1.6542325e+02 2.3792624e+02 2.0124468e-01],20.0000,3.0000,[ 336.52792   -155.5058       3.9159095],20.0000,4.0000
916,[ 371.52884   -172.42905      3.3371997],20.0000,6.0000,[ 341.63144   -128.18642      3.5008376],20.0000,6.0000,[132.96255   222.93175     3.4371727],20.0000,6.0000,[1.6599284e+02 2.3802953e+02 1.0787964e-01],20.0000,3.0000,[ 336.11655   -155.9129       3.9160826],20.0000,4.0000
917,[ 370.51138   -172.91008      3.5016806],20.0000,0.0000,[ 340.61288   -128.57901      3.7200606],20.0000,6.0000,[131.8649   222.78932    3.613955],20.0000,6.0000,[166.56715  238.1017     6.264351],20.0000,3.0000,[ 335.70517  -156.31999     3.916247],20.0000,4.0000
918,[ 369.5448   -173.44069     3.344335],20.0000,6.0000,[ 339.67477   -129.13881      3.9781353],20.0000,0.0000,[130.80939   222.45609     3.7907593],20.0000,6.0000,[167.14653 238.12949   6.12751],20.0000,4.0000,[ 335.29376  -156.72704     3.916403],20.0000,4.0000
919,[ 368.506     -173.80846      3.5222375],20.0000,0.0000,[ 338.87997  -129.89186     3.690983],20.0000,6.0000,[129.82895   221.94237     3.9675846],20.0000,6.0000,[167.72826  238.10333    6.082461],20.0000,3.0000,[ 334.8823    -157.13406      3.9165514],20.0000,4.0000
920,[ 367.52744   -174.3011       3.2659323],20.0000,6.0000,[ 337.94083   -130.44838      3.7641459],20.0000,6.0000,[128.95416  221.2642     4.144421],20.0000,6.0000,[168.30931   238.05637     5.9829426],20.0000,4.0000,[ 334.47083   -157.54108      3.9166925],20.0000,4.0000
921,[ 366.46063   -174.5669       3.3842833],20.0000,6.0000,[ 337.0332    -131.05583      3.9740193],20.0000,0.0000,[128.21231 220.44273   4.32126],20.0000,6.0000,[168.88663  237.9642     5.957427],20.0000,3.0000,[ 334.05936   -157.94806      3.9168267],20.0000,4.0000
922,[ 365.4196    -174.90402      3.6475177],20.0000,0.0000,[ 336.24933   -131.81837      3.6749368],20.0000,6.0000,[127.62654   219.50357     4.4980974],20.0000,6.0000,[169.46075   237.85541     5.8706584],20.0000,4.0000,[ 333.64783   -158.35501      3.9169545],20.0000,4.0000
923,[ 364.47507   -175.4516       3.3814647],20.0000,6.0000,[ 335.3105    -132.37517      3.7513974],20.0000,6.0000,[127.215126  218.476       4.6749325],20.0000,6.0000,[170.0265    237.7046      5.8528595],20.0000,4.0000,[ 333.2363    -158.76195      3.9170763],20.0000,4.0000
924,[ 363.43204  -175.78156     3.479537],20.0000,6.0000,[ 334.4046    -132.98448      3.9633465],20.0000,0.0000,[126.99089   217.39209     4.8517666],20.0000,6.0000,[170.5862    237.53662     5.8628263],20.0000,4.0000,[ 332.82474   -159.16885      3.9171925],20.0000,4.0000
925,[ 362.41495  -176.17969     3.711196],20.0000,6.0000,[ 333.62326   -133.74846      3.6669965],20.0000,6.0000,[126.96082   216.28563     5.0285997],20.0000,6.0000,[171.1428    237.3636      5.8808527],20.0000,4.0000,[ 332.41318  -159.57576     3.917303],20.0000,4.0000
926,[ 361.48447   -176.75075      3.9767034],20.0000,6.0000,[ 332.6856    -134.3075       3.7481234],20.0000,6.0000,[127.12587   215.19113     5.2054334],20.0000,6.0000,[171.69815 237.19058   5.89846],20.0000,3.0000,[ 332.0016   -159.98262     3.917409],20.0000,4.0000
927,[ 360.68954   -177.50352      4.2455583],20.0000,6.0000,[ 331.78326  -134.92178     3.962378],20.0000,0.0000,[127.48088  214.14275    5.382267],20.0000,6.0000,[172.25421  237.02184    5.821258],20.0000,4.0000,[ 331.58997   -160.38948      3.9175096],20.0000,4.0000
928,[ 360.07422   -178.41576      4.5010686],20.0000,6.0000,[ 331.00745   -135.69084      3.6674728],20.0000,6.0000,[128.01477  213.17314    5.559101],20.0000,6.0000,[172.80052  236.8206     5.799014],20.0000,4.0000,[ 331.17834   -160.79631      3.9176059],20.0000,4.0000
929,[ 359.6741   -179.4463      4.728545],20.0000,6.0000,[ 330.07352   -136.25629      3.7509425],20.0000,6.0000,[128.7109    212.31259     5.7359347],20.0000,6.0000,[173.34135  236.60558    5.799469],20.0000,4.0000,[ 330.7667   -161.20312     3.917698],20.0000,4.0000
930,[ 359.50125   -180.5408       4.9260345],20.0000,6.0000,[ 329.1763    -136.87798      3.9666657],20.0000,0.0000,[129.54758  211.58792    5.912769],20.0000,6.0000,[173.87946   236.38544     5.8081203],20.0000,4.0000,[ 330.355    -161.60992     3.917786],20.0000,5.0000
931,[ 359.54495   -181.64827      5.1038775],20.0000,6.0000,[ 328.40768  -137.65398     3.672486],20.0000,6.0000,[130.49867  211.02173    6.089603],20.0000,6.0000,[174.41638  236.164      5.818517],20.0000,4.0000,[ 329.94125  -162.01459     4.009629],20.0000,4.0000
932,[ 359.7873   -182.72913     5.274708],20.0000,0.0000,[ 327.47888   -138.2279       3.7572298],20.0000,6.0000,[131.53453   210.63168     6.2664366],20.0000,6.0000,[174.95285  235.94272    5.828124],20.0000,4.0000,[ 329.55212  -162.44345     4.043335],20.0000,4.0000
933,[ 360.228     -183.74162      4.8955927],20.0000,0.0000,[ 326.58777   -138.85832      3.9739096],20.0000,0.0000,[1.3262286e+02 2.1042993e+02 1.6008525e-01],20.0000,0.0000,[175.48917   235.72202     5.8362374],20.0000,4.0000,[ 329.1732   -162.88164     4.054991],20.0000,5.0000
934,[ 360.3992  -184.82004    4.35243],20.0000,0.0000,[ 325.82736   -139.64218      3.6801305],20.0000,6.0000,[133.72687   210.4404      6.0695524],20.0000,6.0000,[176.02544   235.50186     5.8428802],20.0000,4.0000,[ 328.7964   -163.32188     4.149462],20.0000,5.0000
935,[ 360.1269    -185.88385      3.8397262],20.0000,0.0000,[ 324.90445  -140.22571     3.765623],20.0000,6.0000,[134.7837   210.16338    6.079089],20.0000,6.0000,[176.56169   235.28214     5.8482933],20.0000,4.0000,[ 328.44547   -163.78479      4.2735515],20.0000,4.0000
936,[ 359.44296   -186.7669       3.3657522],20.0000,6.0000,[ 324.02014   -140.8656       3.9829416],20.0000,6.0000,[135.84233   209.89247     6.2611504],20.0000,6.0000,[177.0979    235.0627      5.8527374],20.0000,4.0000,[ 328.13513   -164.27846      4.3123255],20.0000,4.0000
937,[ 358.43964   -187.2768       3.5305955],20.0000,6.0000,[ 323.2552    -141.6459       4.2400174],20.0000,6.0000,[136.93161    209.77748      0.21837154],20.0000,0.0000,[177.63406   234.84344     5.8564305],20.0000,4.0000,[ 327.84418  -164.7838      4.315878],20.0000,4.0000
938,[ 357.48203   -187.81854      3.9239388],20.0000,0.0000,[ 322.6621   -142.56866     4.501909],20.0000,6.0000,[138.02312  209.89734    6.196464],20.0000,6.0000,[178.17018  234.62428    5.859542],20.0000,4.0000,[ 327.5615    -165.29286      4.3061314],20.0000,4.0000
939,[ 356.7293    -188.60965      3.7178504],20.0000,6.0000,[ 322.28207  -143.60365     4.746191],20.0000,6.0000,[139.10747   209.76714     6.2500935],20.0000,6.0000,[178.70624  234.40517    5.862198],20.0000,5.0000,[ 327.28152  -165.80246     4.293125],20.0000,5.0000
940,[ 355.8504    -189.26042      3.8337204],20.0000,6.0000,[ 322.13626   -144.70076      4.9610643],20.0000,6.0000,[1.4019678e+02 2.0968100e+02 1.6736180e-01],20.0000,0.0000,[179.24103  234.18333    5.956249],20.0000,5.0000,[ 326.99924  -166.31027     4.372695],20.0000,4.0000
941,[ 355.029     -189.9799       4.0697784],20.0000,6.0000,[ 322.21887   -145.80598      5.1495423],20.0000,6.0000,[141.28586   209.78714     6.1460366],20.0000,6.0000,[179.78693  233.991      6.083494],20.0000,4.0000,[ 326.74713  -166.835       4.396022],20.0000,4.0000
942,[ 354.35114  -190.83598     4.335027],20.0000,6.0000,[ 322.50815  -146.87566     5.323668],20.0000,6.0000,[142.36653   209.63329     6.2178063],20.0000,6.0000,[180.34764   233.84393     6.1289225],20.0000,4.0000,[ 326.50888   -167.36597      4.3961024],20.0000,4.0000
943,[ 353.86334   -191.8168       4.6027493],20.0000,6.0000,[ 322.9816    -147.87677      5.4943604],20.0000,6.0000,[1.4345412e+02 2.0953711e+02 1.4468773e-01],20.0000,0.0000,[180.9134    233.71565     6.1433077],20.0000,4.0000,[ 326.27628   -167.8988       4.3877096],20.0000,4.0000
944,[ 353.6      -192.88597     4.855119],20.0000,6.0000,[ 323.62027   -148.78088      5.6668963],20.0000,6.0000,[144.54245  209.63838    6.130367],20.0000,6.0000,[181.48096   233.5956      6.1449723],20.0000,4.0000,[ 326.04553   -168.4318       4.3774247],20.0000,4.0000
945,[ 353.579    -193.99174     5.078478],20.0000,6.0000,[ 324.4054  -149.56094    5.8421 ],20.0000,6.0000,[145.62276  209.48181    6.209993],20.0000,6.0000,[182.04906   233.479       6.1417594],20.0000,4.0000,[ 325.815     -168.96436      4.3678603],20.0000,4.0000
946,[ 353.79114   -195.07944      5.2727175],20.0000,0.0000,[ 325.31445   -150.19218      6.0189614],20.0000,6.0000,[1.4671045e+02 2.0938927e+02 1.4026640e-01],20.0000,0.0000,[182.61723  233.36377    6.137069],20.0000,5.0000,[ 325.58423  -169.49643     4.359758],20.0000,4.0000
947,[ 354.22397   -196.0965       4.8984942],20.0000,0.0000,[ 326.3203    -150.65396      6.1963596],20.0000,6.0000,[147.79774   209.49614     6.1281047],20.0000,6.0000,[183.18489   233.24606     6.2240653],20.0000,4.0000,[ 325.35312  -170.02808     4.353113],20.0000,4.0000
948,[ 354.39316   -197.17538      4.3515983],20.0000,0.0000,[ 3.2739185e+02 -1.5093130e+02  9.0483278e-02],20.0000,6.0000,[148.87898  209.3453     6.210855],20.0000,6.0000,[183.75972   233.16272     6.2531657],20.0000,4.0000,[ 325.1217   -170.55939     4.347695],20.0000,4.0000
949,[ 354.1167    -198.23775      3.8373842],20.0000,0.0000,[ 3.2849554e+02 -1.5101547e+02  2.6753783e-01],20.0000,6.0000,[1.4996727e+02 2.0926080e+02 1.4290962e-01],20.0000,6.0000,[184.33669  233.09447    6.258598],20.0000,4.0000,[ 324.89014  -171.09047     4.343245],20.0000,4.0000
950,[ 353.4294    -199.11766      3.3615327],20.0000,6.0000,[ 329.59677    -150.90395       0.44440338],20.0000,6.0000,[151.05591    209.35916      0.39905864],20.0000,0.0000,[184.9141   233.03264    6.254691],20.0000,5.0000,[ 324.65848   -171.62138      4.3395467],20.0000,4.0000
951,[ 352.4239    -199.62297      3.5242267],20.0000,0.0000,[ 330.66122   -150.60037      0.6211912],20.0000,6.0000,[1.5209920e+02 2.0969435e+02 1.0843996e-01],20.0000,6.0000,[1.8549129e+02 2.3297021e+02 5.6403331e-02],20.0000,4.0000,[ 324.42676   -172.1522       4.3364305],20.0000,4.0000
952,[ 351.4696    -200.17554      3.3659272],20.0000,6.0000,[ 331.65564   -150.1143       0.7979751],20.0000,6.0000,[1.5318686e+02 2.0978941e+02 1.7633322e-01],20.0000,6.0000,[1.8607248e+02 2.3294342e+02 8.2660012e-02],20.0000,4.0000,[ 324.19507   -172.68295      4.3337708],20.0000,4.0000
953,[ 350.43912   -200.56604      3.5437272],20.0000,0.0000,[ 332.5491     -149.46092       0.97478145],20.0000,6.0000,[154.26877    209.93997      0.38361287],20.0000,0.0000,[1.8665413e+02 2.3293236e+02 8.4687769e-02],20.0000,4.0000,[ 323.96344  -173.21367     4.331475],20.0000,4.0000
954,[ 349.47147   -201.07986      3.2876391],20.0000,6.0000,[ 333.3137    -148.66057      1.1516082],20.0000,6.0000,[1.5530757e+02 2.1028265e+02 8.2778960e-02],20.0000,6.0000,[1.8723535e+02 2.3292764e+02 7.7596255e-02],20.0000,4.0000,[ 323.73184   -173.74435      4.3294725],20.0000,3.0000
955,[ 348.4107    -201.36891      3.4061544],20.0000,0.0000,[ 333.92557   -147.7382       1.3284452],20.0000,6.0000,[1.5639546e+02 2.1037187e+02 1.5738447e-01],20.0000,6.0000,[1.8781606e+02 2.3292494e+02 6.8153165e-02],20.0000,4.0000,[ 323.50308   -174.27615      4.2359524],20.0000,3.0000
956,[ 347.38196   -201.746        3.1189775],20.0000,6.0000,[ 334.36563   -146.7226       1.5052841],20.0000,6.0000,[157.47699   210.52121     0.3685797],20.0000,0.0000,[1.8839632e+02 2.3292252e+02 5.9116121e-02],20.0000,4.0000,[ 323.24582   -174.79465      4.1091166],20.0000,3.0000
957,[ 346.2875    -201.86118      3.2297428],20.0000,6.0000,[ 334.6202    -145.64539      1.6821213],20.0000,6.0000,[1.5851480e+02 2.1086382e+02 7.1731180e-02],20.0000,6.0000,[1.8897624e+02 2.3291975e+02 5.1341701e-02],20.0000,5.0000,[ 322.94876   -175.29279      3.9721901],20.0000,3.0000
958,[ 345.2076    -202.04128      3.4949434],20.0000,0.0000,[ 334.68127   -144.5402       1.8589562],20.0000,6.0000,[1.5960272e+02 2.1095354e+02 1.5214767e-01],20.0000,6.0000,[1.8955608e+02 2.3291360e+02 1.3666303e-01],20.0000,4.0000,[ 322.6077    -175.7651       3.8352373],20.0000,3.0000
959,[ 344.19263   -202.44376      3.2319813],20.0000,6.0000,[ 334.547   -143.44151    2.03579],20.0000,6.0000,[160.68335    211.10791      0.36601272],20.0000,0.0000,[1.9013634e+02 2.3294217e+02 1.6485685e-01],20.0000,4.0000,[ 322.22104  -176.20529     3.704654],20.0000,3.0000
960,[ 343.11246   -202.61864      3.3314703],20.0000,6.0000,[ 334.22156   -142.38358      2.2126236],20.0000,6.0000,[1.6171864e+02 2.1145673e+02 7.0893534e-02],20.0000,6.0000,[1.9071577e+02 2.3298584e+02 1.6963004e-01],20.0000,4.0000,[ 321.78998   -176.60666      3.5840485],20.0000,3.0000
961,[ 342.0483    -202.86517      3.5648663],20.0000,6.0000,[ 333.71506  -141.3994      2.389457],20.0000,6.0000,[1.6280611e+02 2.1155310e+02 1.5400743e-01],20.0000,6.0000,[1.9129440e+02 2.3303580e+02 1.6522762e-01],20.0000,4.0000,[ 321.31857   -176.96342      3.4739838],20.0000,3.0000
962,[ 341.04535   -203.29634      3.8314223],20.0000,6.0000,[ 333.04333   -140.51965      2.5662906],20.0000,6.0000,[163.88545   211.71591     0.3694873],20.0000,0.0000,[1.9187244e+02 2.3308798e+02 1.5800387e-01],20.0000,4.0000,[ 320.8127    -177.27164      3.3725772],20.0000,3.0000
