step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_red4,health_red4,action_red4,pos_red5,health_red5,action_red5,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2,pos_blue3,health_blue3,action_blue3
817,[ 344.79016   -159.7267       0.7610677],20.0000,6.0000,[ 77.07769   -81.45217     3.1103575],20.0000,6.0000,[ 300.48422   -156.64272      1.2397404],20.0000,6.0000,[74.1792    8.444468  5.5466  ],20.0000,6.0000,[66.3997    19.289316   5.5240417],20.0000,6.0000,[ 62.03103   -65.554054    2.7232978],20.0000,4.0000,[70.57541    1.8162892  4.6856127],20.0000,4.0000,[ 317.03183    -143.12004       0.90075004],20.0000,4.0000
818,[ 345.7081     -159.10779       0.93289137],20.0000,6.0000,[ 75.98589   -81.442986    3.3347738],20.0000,0.0000,[ 301.01257  -155.67007     1.416535],20.0000,6.0000,[74.970825  7.692499  5.612858],20.0000,6.0000,[67.24422   18.593527   5.6241655],20.0000,0.0000,[ 61.48182  -65.36476    2.728542],20.0000,4.0000,[70.59158    1.2369001  4.6400323],20.0000,3.0000,[ 317.42096   -142.68996      0.8905243],20.0000,4.0000
819,[ 346.50528   -158.33995      1.1071588],20.0000,6.0000,[ 74.91209   -81.63947     3.0454612],20.0000,6.0000,[ 301.36157   -154.61967      1.5933555],20.0000,0.0000,[75.79941    6.9806056  5.81932  ],20.0000,0.0000,[68.14323  17.971643  5.307191],20.0000,6.0000,[ 60.933735  -65.17354     2.7364426],20.0000,3.0000,[70.59135    0.6566499  4.5336537],20.0000,4.0000,[ 317.81082   -142.26094      0.8829881],20.0000,4.0000
820,[ 347.15686   -157.44534      1.2834573],20.0000,6.0000,[ 73.82118   -81.58022     3.1350932],20.0000,6.0000,[ 301.50256   -153.52466      1.2196392],20.0000,6.0000,[76.74333    6.4277015  5.517965 ],20.0000,6.0000,[68.85309  17.133999  5.399158],20.0000,0.0000,[ 60.384983  -64.984726    2.6525605],20.0000,4.0000,[70.54789     0.07638469  4.499224  ],20.0000,3.0000,[ 318.2011    -141.83257      0.8772316],20.0000,4.0000
821,[ 347.64163   -156.4504       1.4606825],20.0000,6.0000,[ 72.72954   -81.59088     3.3569295],20.0000,0.0000,[ 301.92184  -152.51576     1.229181],20.0000,6.0000,[77.52933    5.670266   5.5920687],20.0000,0.0000,[69.61629   16.348207   5.0960865],20.0000,6.0000,[ 59.84752   -64.76274     2.6260495],20.0000,4.0000,[70.48838    -0.50288624  4.4026027 ],20.0000,4.0000,[ 318.59158    -141.40456       0.87268114],20.0000,4.0000
822,[ 347.94376   -155.38559      1.6380299],20.0000,6.0000,[ 71.65908   -81.80531     3.0659885],20.0000,6.0000,[ 302.33533   -151.50429      1.4112453],20.0000,6.0000,[78.367325  4.970785  5.252512],20.0000,6.0000,[70.156204 15.38903   5.201752],20.0000,0.0000,[ 59.3161    -64.52664     2.6232042],20.0000,3.0000,[70.38587   -1.0777481  4.37657  ],20.0000,4.0000,[ 318.98215    -140.97678       0.86897695],20.0000,4.0000
823,[ 348.0535    -154.28418      1.8151748],20.0000,6.0000,[ 70.56757  -81.763435   3.154545],20.0000,6.0000,[ 302.59854  -150.44104     1.651653],20.0000,0.0000,[78.98565    4.0687995  5.330701 ],20.0000,6.0000,[70.761444 14.474659  4.915561],20.0000,6.0000,[ 58.78617  -64.28759    2.537629],20.0000,4.0000,[70.26481   -1.6484835  4.379716 ],20.0000,3.0000,[ 319.37274    -140.54913       0.86588943],20.0000,4.0000
824,[ 347.9675    -153.18065      1.9921051],20.0000,6.0000,[ 69.47629   -81.79115     3.3750255],20.0000,0.0000,[ 302.62943   -149.34341      1.3465611],20.0000,6.0000,[79.64903    3.2011445  5.553488 ],20.0000,0.0000,[71.12535  13.435153  5.030372],20.0000,0.0000,[ 58.271557  -64.01436     2.5130558],20.0000,4.0000,[70.140015  -2.2176847  4.301095 ],20.0000,4.0000,[ 319.7633    -140.12154      0.8632676],20.0000,4.0000
825,[ 347.6886    -152.10948      2.1689186],20.0000,6.0000,[ 68.40907   -82.021484    3.0832686],20.0000,6.0000,[ 302.90707  -148.28714     1.400191],20.0000,6.0000,[80.46156   2.472255  5.26576 ],20.0000,6.0000,[71.56693   12.431337   4.7503233],20.0000,6.0000,[ 57.76507  -63.72682    2.513714],20.0000,4.0000,[69.97896   -2.7788432  4.2822685],20.0000,4.0000,[ 320.1538     -139.69397       0.86100847],20.0000,4.0000
826,[ 347.22562  -151.10408     2.345703],20.0000,0.0000,[ 67.31718 -81.99547   3.17116],20.0000,6.0000,[ 303.1417   -147.21994     1.600645],20.0000,0.0000,[81.083176   1.5732199  5.356709 ],20.0000,6.0000,[71.75426   11.3461075  4.867207 ],20.0000,0.0000,[ 57.26236   -63.434166    2.5234306],20.0000,3.0000,[69.80275  -3.334749  4.287851],20.0000,4.0000,[ 320.54425   -139.2664       0.8590391],20.0000,4.0000
827,[ 346.58026   -150.20828      1.9719493],20.0000,6.0000,[ 66.22643   -82.03881     3.3908699],20.0000,0.0000,[ 303.18585   -146.12657      1.2961345],20.0000,6.0000,[81.76001    0.7164323  5.581377 ],20.0000,0.0000,[72.02605   10.283759   4.5875072],20.0000,6.0000,[ 56.7594    -63.142788    2.4432185],20.0000,4.0000,[69.62154   -3.8879647  4.301311 ],20.0000,4.0000,[ 320.9346    -138.83882      0.8573062],20.0000,4.0000
828,[ 346.197     -149.18517      1.9814744],20.0000,6.0000,[ 65.16246   -82.283936    3.0986671],20.0000,6.0000,[ 303.4864    -145.0772       1.3679041],20.0000,6.0000,[8.2585884e+01 2.6007560e-03 5.2923594e+00],20.0000,6.0000,[72.03427   9.182607  4.704112],20.0000,0.0000,[ 56.274048  -62.820812    2.4203115],20.0000,4.0000,[69.43965   -4.4400263  4.315391 ],20.0000,4.0000,[ 321.3249    -138.4112       0.8557693],20.0000,4.0000
829,[ 345.8077   -148.16412     2.163533],20.0000,0.0000,[ 64.07038   -82.2729      3.1861427],20.0000,6.0000,[ 303.73074  -144.01306     1.577971],20.0000,0.0000,[83.22332    -0.88473934  5.3822002 ],20.0000,6.0000,[72.12956   8.090228  4.423893],20.0000,6.0000,[ 55.79762  -62.486187   2.421081],20.0000,3.0000,[69.25859   -4.9916687  4.3275547],20.0000,4.0000,[ 321.7151     -137.98354       0.85439724],20.0000,4.0000
830,[ 345.25854   -147.21794      1.8533883],20.0000,6.0000,[ 62.98033   -82.33105     3.4053962],20.0000,0.0000,[ 303.77963   -142.92113      1.2804649],20.0000,6.0000,[83.91569   -1.7288171  5.604357 ],20.0000,6.0000,[71.95815    7.0024886  4.5401983],20.0000,0.0000,[ 55.323215  -62.14933     2.3385844],20.0000,4.0000,[69.07858 -5.54318  4.33737],20.0000,4.0000,[ 322.10522   -137.55583      0.8531654],20.0000,4.0000
831,[ 344.9545    -146.16959      1.9249628],20.0000,6.0000,[ 61.919693  -82.59032     3.1129363],20.0000,6.0000,[ 304.0828    -141.87248      1.3600906],20.0000,6.0000,[84.74249   -2.4423945  5.8641706],20.0000,0.0000,[71.87388    5.9092083  4.25978  ],20.0000,6.0000,[ 54.870266  -61.782166    2.3162673],20.0000,4.0000,[68.89947  -6.094647  4.345136],20.0000,4.0000,[ 322.49527    -137.12808       0.85205376],20.0000,4.0000
832,[ 344.59534  -145.13861     2.135102],20.0000,0.0000,[ 60.827595  -82.593735    3.2001512],20.0000,6.0000,[ 304.32358   -140.80772      1.5735496],20.0000,0.0000,[85.707535  -2.9585333  5.5788994],20.0000,6.0000,[71.527084   4.8640785  4.376019 ],20.0000,0.0000,[ 54.42801  -61.402786   2.318767],20.0000,3.0000,[68.72099   -6.6460843  4.3513017],20.0000,4.0000,[ 322.88522    -136.70027       0.85104626],20.0000,4.0000
833,[ 344.05618   -144.18803      1.8380895],20.0000,6.0000,[ 59.738415  -82.6662      3.4191277],20.0000,0.0000,[ 304.36676   -139.71605      1.2782028],20.0000,6.0000,[86.53214   -3.6738179  5.6549215],20.0000,6.0000,[71.265274   3.7992644  4.095591 ],20.0000,6.0000,[ 53.98815   -61.021404    2.2381082],20.0000,4.0000,[68.54294   -7.1974854  4.3562636],20.0000,4.0000,[ 323.27512   -136.27242      0.8501294],20.0000,4.0000
834,[ 343.75552   -143.13863      1.9188383],20.0000,0.0000,[ 58.681206  -82.9392      3.1265147],20.0000,6.0000,[ 304.66437   -138.66571      1.3609529],20.0000,6.0000,[87.39645   -4.3412757  5.866147 ],20.0000,0.0000,[70.752335   2.8248613  4.2118397],20.0000,0.0000,[ 53.57253  -60.61207    2.217248],20.0000,4.0000,[68.365135  -7.7488394  4.3603263],20.0000,4.0000,[ 323.66495   -135.84451      0.8492922],20.0000,4.0000
835,[ 343.37595   -142.11517      1.5823653],20.0000,6.0000,[ 57.589264  -82.95675     3.2135656],20.0000,0.0000,[ 304.89728   -137.59927      1.5761929],20.0000,0.0000,[88.368744  -4.8414197  5.5680294],20.0000,6.0000,[70.32003    1.8171498  3.9314287],20.0000,0.0000,[ 53.16871  -60.191757   2.220966],20.0000,4.0000,[68.18748   -8.30014    4.3637114],20.0000,4.0000,[ 324.0547    -135.41655      0.8485251],20.0000,4.0000
836,[ 343.28558  -141.02458     1.661907],20.0000,0.0000,[ 56.502396  -83.061005    2.8818197],20.0000,6.0000,[ 304.93124 -136.50752    1.28179],20.0000,6.0000,[89.1957    -5.553913   5.6456323],20.0000,0.0000,[69.66741    0.9271174  3.4971352],20.0000,0.0000,[ 52.769745  -59.76807     2.2329795],20.0000,3.0000,[68.00989   -8.851385   4.3665752],20.0000,4.0000,[ 324.44434   -134.98854      0.8478202],20.0000,5.0000
837,[ 343.12228  -139.9434      1.338033],20.0000,6.0000,[ 55.42347   -82.87092     2.9641092],20.0000,0.0000,[ 305.22006   -135.45462      1.3661319],20.0000,6.0000,[90.07306   -6.203323   5.3075247],20.0000,6.0000,[68.728584    0.31969324  3.0604045 ],20.0000,0.0000,[ 52.36992  -59.34593    2.154317],20.0000,4.0000,[67.83231  -9.402572  4.369032],20.0000,4.0000,[ 324.83618   -134.56244      0.9389294],20.0000,5.0000
838,[ 343.2526    -138.8525       1.4297646],20.0000,6.0000,[ 54.335686 -82.75279    2.646748],20.0000,6.0000,[ 305.44305   -134.3861       1.5824946],20.0000,0.0000,[90.74386   -7.0673647  5.3863683],20.0000,0.0000,[67.6176      0.12519675  2.686494  ],20.0000,6.0000,[ 51.995453  -58.899654    2.1323552],20.0000,4.0000,[67.65471  -9.953701  4.371163],20.0000,4.0000,[ 325.20456   -134.11487      1.0636204],20.0000,5.0000
839,[ 343.3283    -137.76074      1.6802276],20.0000,0.0000,[ 53.312122  -82.351074    2.7433906],20.0000,6.0000,[ 305.4661   -133.29419     1.288588],20.0000,6.0000,[91.47123   -7.8833914  5.0601683],20.0000,6.0000,[66.5209      0.36743158  2.9175823 ],20.0000,6.0000,[ 51.633022  -58.44391     2.1337945],20.0000,3.0000,[ 67.477066 -10.504774   4.37303 ],20.0000,4.0000,[ 325.5377    -133.63786      1.1973785],20.0000,5.0000
840,[ 343.18372   -136.67851      1.4111371],20.0000,6.0000,[ 52.27393  -82.003975   2.999594],20.0000,0.0000,[ 305.7445    -132.2384       1.3738394],20.0000,6.0000,[91.95711   -8.8683195  5.149999 ],20.0000,0.0000,[65.430305   0.4944524  3.3220856],20.0000,6.0000,[ 51.27309   -57.9867      2.0517616],20.0000,4.0000,[ 67.29936  -11.055794   4.374679],20.0000,4.0000,[ 325.82755   -133.12985      1.3288227],20.0000,5.0000
841,[ 343.28085   -135.58853      1.5089027],20.0000,6.0000,[ 51.1895    -81.87654     2.7335463],20.0000,6.0000,[ 305.9564    -131.16762      1.5909451],20.0000,0.0000,[92.50498  -9.817101  4.847385],20.0000,6.0000,[64.35587     0.30186883  3.6582398 ],20.0000,6.0000,[ 50.942238  -57.506542    2.0297306],20.0000,4.0000,[ 67.12159   -11.606761    4.3761463],20.0000,4.0000,[ 326.06754   -132.59297      1.4520924],20.0000,6.0000
842,[ 343.30624   -134.49646      1.7419266],20.0000,6.0000,[ 50.156506 -81.515236   2.832338],20.0000,0.0000,[ 305.96756   -130.0756       1.2973658],20.0000,6.0000,[ 92.793755  -10.879454    4.9540043],20.0000,0.0000,[63.364613   -0.16308106  3.945873  ],20.0000,6.0000,[ 50.625057  -57.01772     2.0324306],20.0000,3.0000,[ 66.94373  -12.15768    4.377459],20.0000,5.0000,[ 326.2557   -132.03256     1.656923],20.0000,6.0000
843,[ 343.13803   -133.4178       2.0085673],20.0000,6.0000,[ 49.09832   -81.240654    2.5154579],20.0000,6.0000,[ 306.23453   -129.01682      1.3831761],20.0000,6.0000,[ 93.15707  -11.914131   4.669048],20.0000,6.0000,[62.503357   -0.84910136  4.205777  ],20.0000,0.0000,[ 50.310715  -56.52769     1.9519062],20.0000,4.0000,[ 66.76299   -12.707575    4.4703994],20.0000,5.0000,[ 326.35583   -131.44301      1.8797805],20.0000,5.0000
844,[ 342.74927   -132.39456      2.2780185],20.0000,0.0000,[ 48.143547 -80.69818    2.607867],20.0000,6.0000,[ 306.43454   -127.94374      1.6007798],20.0000,0.0000,[ 93.25659  -13.011026   4.78451 ],20.0000,0.0000,[61.832123  -1.7249745  3.880718 ],20.0000,6.0000,[ 50.02749   -56.017696    1.9311259],20.0000,4.0000,[ 66.612404  -13.266521    4.5967746],20.0000,4.0000,[ 326.34338   -130.83946      1.9999367],20.0000,5.0000
845,[ 342.13074   -131.48729      1.9839749],20.0000,6.0000,[ 47.165665  -80.20741     2.8561614],20.0000,0.0000,[ 306.43326   -126.85173      1.3074448],20.0000,6.0000,[ 93.440605  -14.092131    4.5048532],20.0000,6.0000,[60.986603  -2.4177237  3.904487 ],20.0000,0.0000,[ 49.75867   -55.500515    1.9348963],20.0000,4.0000,[ 66.50802   -13.837037    4.6415896],20.0000,4.0000,[ 326.24915   -130.24614      2.0753047],20.0000,5.0000
846,[ 341.72778   -130.4721       2.0405543],20.0000,6.0000,[ 46.111713  -79.92241     2.5852833],20.0000,6.0000,[ 306.68814   -125.789925     1.3936106],20.0000,6.0000,[ 93.35852   -15.190336    4.6218514],20.0000,0.0000,[60.166454  -3.1394408  3.5390112],20.0000,6.0000,[ 49.495453 -54.981476   1.946943],20.0000,3.0000,[ 66.42305  -14.411214   4.654973],20.0000,4.0000,[ 326.09665   -129.66922      2.1422822],20.0000,5.0000
847,[ 341.28098   -129.47478      2.2416296],20.0000,6.0000,[ 45.14474   -79.41036     2.6823153],20.0000,0.0000,[ 306.87576   -124.71461      1.6115439],20.0000,0.0000,[ 93.36405   -16.28688     4.3421483],20.0000,6.0000,[59.174362  -3.5961895  3.6053002],20.0000,6.0000,[ 49.23097   -54.463684    1.8683001],20.0000,4.0000,[ 66.34657  -14.986522   4.655478],20.0000,5.0000,[ 325.89615   -129.11006      2.2157927],20.0000,6.0000
848,[ 340.67868   -128.55923      2.4871848],20.0000,0.0000,[ 44.14019  -78.97929    2.364015],20.0000,6.0000,[ 306.86163   -123.62272      1.3183762],20.0000,6.0000,[ 93.10451   -17.35703     4.4587216],20.0000,6.0000,[58.204872  -4.0979977  3.8172266],20.0000,6.0000,[ 48.997612  -53.92989     1.8463488],20.0000,4.0000,[ 66.27062   -15.561881    4.7429338],20.0000,4.0000,[ 325.65253   -128.5691       2.3897414],20.0000,5.0000
849,[ 339.88907   -127.79521      2.1810577],20.0000,6.0000,[ 43.278866  -78.29828     2.4556818],20.0000,6.0000,[ 307.104     -122.55796      1.4047661],20.0000,6.0000,[ 92.914276  -18.435354    4.7290134],20.0000,0.0000,[57.329926  -4.751702   4.0737076],20.0000,6.0000,[ 48.778477  -53.39041     1.8477943],20.0000,3.0000,[ 66.23076  -16.142118   4.770626],20.0000,5.0000,[ 325.3304    -128.06624      2.5066264],20.0000,5.0000
850,[ 339.29602  -126.87795     2.231291],20.0000,6.0000,[ 42.387012  -77.664536    2.7032428],20.0000,0.0000,[ 307.27884   -121.480484     1.6229134],20.0000,0.0000,[ 92.959175 -19.52631    4.468228],20.0000,6.0000,[56.60163  -5.570489  4.337958],20.0000,0.0000,[ 48.56215   -52.85023     1.7657651],20.0000,4.0000,[ 66.20387   -16.723417    4.8654246],20.0000,4.0000,[ 324.95084   -127.60572      2.5961628],20.0000,5.0000
851,[ 338.668     -125.98359      2.4298708],20.0000,0.0000,[ 41.38887   -77.22212     2.4319909],20.0000,6.0000,[ 307.25162   -120.38887      1.3298564],20.0000,6.0000,[ 92.7695    -20.603975    4.5683417],20.0000,6.0000,[56.081837  -6.5390353  4.037119 ],20.0000,6.0000,[ 48.38019  -52.296238   1.743736],20.0000,4.0000,[ 66.21882  -17.306704   4.891797],20.0000,4.0000,[ 324.52798   -127.18693      2.6774325],20.0000,5.0000
852,[ 337.89282   -125.21108      2.1242092],20.0000,6.0000,[ 40.511497  -76.56834     2.5288992],20.0000,0.0000,[ 307.48117   -119.32125      1.4163877],20.0000,6.0000,[ 92.65334  -21.690104   4.801893],20.0000,0.0000,[55.365387  -7.3637156  4.086594 ],20.0000,6.0000,[ 48.2138    -51.737793    1.7464374],20.0000,4.0000,[ 66.25217   -17.888845    4.8898516],20.0000,5.0000,[ 324.06976   -126.809425     2.7597234],20.0000,5.0000
853,[ 337.3241    -124.27938      2.1950316],20.0000,6.0000,[ 39.584656  -75.988754    2.2105188],20.0000,6.0000,[ 307.64297   -118.241745     1.6346723],20.0000,0.0000,[ 92.74962  -22.777403   4.517884],20.0000,6.0000,[54.680508 -8.215527  4.284171],20.0000,6.0000,[ 48.05339   -51.178467    1.7576723],20.0000,3.0000,[ 66.28939  -18.470152   4.969748],20.0000,5.0000,[ 323.58057 -126.47452    2.84571],20.0000,5.0000
854,[ 336.7071    -123.37858      2.4047108],20.0000,6.0000,[ 38.837612 -75.184044   2.30215 ],20.0000,0.0000,[ 307.60248   -117.15055      1.3416872],20.0000,6.0000,[ 92.59333  -23.859144   4.609799],20.0000,6.0000,[54.137047  -9.167349   4.5279837],20.0000,6.0000,[ 47.891644  -50.62005     1.6784807],20.0000,4.0000,[ 66.360916 -19.049786   5.081319],20.0000,4.0000,[ 323.0639    -126.184654     2.9350066],20.0000,5.0000
855,[ 335.9493    -122.589294     2.6575294],20.0000,6.0000,[ 38.039906  -74.433266    1.9991298],20.0000,6.0000,[ 307.81906   -116.08021      1.4283075],20.0000,6.0000,[ 92.50719   -24.9476      4.8346586],20.0000,0.0000,[ 53.79504  -10.213936   4.77122 ],20.0000,6.0000,[ 47.763596  -50.05177     1.6561954],20.0000,3.0000,[ 66.48367  -19.622824   5.108319],20.0000,5.0000,[ 322.52332   -125.94259      3.0263948],20.0000,5.0000
856,[ 335.04276   -121.96798      2.9116757],20.0000,6.0000,[ 37.45751   -73.49924     2.1049292],20.0000,0.0000,[ 307.96765   -114.9988       1.6466798],20.0000,0.0000,[ 92.62777  -26.032545   4.545593],20.0000,6.0000,[ 53.68395   -11.313923    4.9923763],20.0000,6.0000,[ 47.647675  -49.480827    1.5656472],20.0000,4.0000,[ 66.62543   -20.190844    5.1923156],20.0000,4.0000,[ 321.9629   -125.75083     3.118794],20.0000,5.0000
857,[ 334.0181    -121.55619      3.1445627],20.0000,0.0000,[ 36.811855  -72.61293     1.8189179],20.0000,6.0000,[ 307.9138    -113.908195     1.3537408],20.0000,6.0000,[ 92.4922   -27.116636   4.635355],20.0000,6.0000,[ 53.803635  -12.41529     5.1877313],20.0000,6.0000,[ 47.572346  -48.901684    1.5423563],20.0000,4.0000,[ 66.80924  -20.747625   5.206548],20.0000,5.0000,[ 321.38718   -125.61135      3.2115178],20.0000,5.0000
858,[ 332.92603   -121.38989      2.7981226],20.0000,6.0000,[ 36.40156   -71.590836    1.9338251],20.0000,6.0000,[ 308.11722   -112.83527      1.4404173],20.0000,0.0000,[ 92.42635   -28.206354    4.8573523],20.0000,6.0000,[ 54.133396  -13.473215    5.3658366],20.0000,6.0000,[ 47.51504   -48.32107     1.5467523],20.0000,3.0000,[ 67.006996  -21.298481    5.2850227],20.0000,4.0000,[ 320.801    -125.525536    3.304231],20.0000,5.0000
859,[ 331.9172    -120.9693       2.8114264],20.0000,0.0000,[ 35.931892  -70.60159     2.2043874],20.0000,0.0000,[ 308.23483   -111.7498       1.1082932],20.0000,6.0000,[ 92.54772   -29.291758    5.1170607],20.0000,0.0000,[ 54.647827 -14.454102   5.5376  ],20.0000,6.0000,[ 47.46129   -47.740864    1.4686253],20.0000,4.0000,[ 67.24325  -21.834763   5.297719],20.0000,5.0000,[ 320.20935   -125.49421      3.3968215],20.0000,5.0000
860,[ 330.89816   -120.57581      2.4422936],20.0000,6.0000,[ 35.263348  -69.73829     1.9441643],20.0000,6.0000,[ 308.63925   -110.73174      1.1903303],20.0000,6.0000,[ 92.904655 -30.326342   4.831687],20.0000,6.0000,[ 55.32446   -15.330336    5.7097273],20.0000,6.0000,[ 47.444294 -47.157337   1.449904],20.0000,3.0000,[ 67.49187   -22.364313    5.3763604],20.0000,4.0000,[ 319.61734 -125.51763    3.48929],20.0000,5.0000
861,[ 330.03653   -119.904465     2.5084782],20.0000,6.0000,[ 34.793343  -68.750084    2.0445466],20.0000,0.0000,[ 308.99155   -109.69702      1.4230019],20.0000,0.0000,[ 93.02321   -31.411497    4.9075522],20.0000,6.0000,[ 56.14205   -16.07636     5.8842363],20.0000,6.0000,[ 47.440285 -46.573845   1.363673],20.0000,4.0000,[ 67.777145  -22.875954    5.3897552],20.0000,4.0000,[ 319.03003   -125.59559      3.5816748],20.0000,5.0000
862,[ 329.1456    -119.27353      2.7210152],20.0000,6.0000,[ 34.242588  -67.8058      1.7278657],20.0000,6.0000,[ 309.13977   -108.61551      1.1424581],20.0000,6.0000,[ 93.20326  -32.48858    5.118705],20.0000,0.0000,[ 57.076897 -16.66877    6.06064 ],20.0000,6.0000,[ 47.477554  -45.990288    1.3440645],20.0000,4.0000,[ 68.076416 -23.377968   5.377414],20.0000,4.0000,[ 318.4524   -125.727394    3.674015],20.0000,4.0000
863,[ 328.16315   -118.79663      2.9780204],20.0000,6.0000,[ 33.95443   -66.74628     1.8200145],20.0000,6.0000,[ 309.53107   -107.59422      1.2359751],20.0000,0.0000,[ 93.57623   -33.516407    4.8205338],20.0000,6.0000,[ 58.101147  -17.088156    6.2378755],20.0000,6.0000,[ 47.532455 -45.409004   1.35156 ],20.0000,4.0000,[ 68.3791   -23.876091   5.358252],20.0000,4.0000,[ 317.89087   -125.91447      3.6745799],20.0000,4.0000
