step,pos_red1,health_red1,action_red1,pos_red2,health_red2,action_red2,pos_red3,health_red3,action_red3,pos_red4,health_red4,action_red4,pos_red5,health_red5,action_red5,pos_blue1,health_blue1,action_blue1,pos_blue2,health_blue2,action_blue2,pos_blue3,health_blue3,action_blue3
350,[216.33646    -5.8214173   5.688161 ],20.0000,6.0000,[246.99637    10.881974    5.5608983],20.0000,6.0000,[268.316    -37.56286    6.132092],20.0000,0.0000,[214.32733    34.656116    5.4675612],20.0000,6.0000,[252.12025   -65.19008     6.0899453],20.0000,6.0000,[ 287.52066  -199.12668     5.287119],20.0000,4.0000,[258.4644     -51.916355     0.44470006],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
351,[217.23059    -6.4477634   5.9005876],20.0000,0.0000,[247.81123   10.155655   5.775986],20.0000,0.0000,[269.39175  -37.74933    5.840412],20.0000,6.0000,[215.07382   33.859726   5.54136 ],20.0000,6.0000,[ 2.5318623e+02 -6.5426567e+01  1.5209226e-02],20.0000,0.0000,[ 287.83527  -199.61244     5.287119],20.0000,4.0000,[259.038     -51.77476     0.5561358],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
352,[218.22441   -6.902051   5.604548],20.0000,6.0000,[248.74574    9.590139   5.48151 ],20.0000,6.0000,[270.39432   -38.18269     5.9283705],20.0000,6.0000,[215.86299   33.105244   5.752233],20.0000,0.0000,[254.27855  -65.46855    6.000112],20.0000,6.0000,[ 288.14987  -200.0982      5.287119],20.0000,4.0000,[259.59576  -51.57578    0.658775],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
353,[219.08325    -7.5758967   5.686138 ],20.0000,6.0000,[249.52127    8.82166    5.565722],20.0000,6.0000,[271.4218   -38.55129    6.148156],20.0000,0.0000,[216.7763    32.504936   5.455177],20.0000,6.0000,[255.329     -65.76541     6.0790367],20.0000,6.0000,[ 288.46448  -200.58398     5.287119],20.0000,4.0000,[260.1318    -51.32277     0.7553012],20.0000,6.0000,[195.16838    37.36907     3.4899182],20.0000,
354,[219.98116    -8.196656    5.9006586],20.0000,6.0000,[250.3427      8.102816    5.7819858],20.0000,6.0000,[272.5001    -38.72273     5.8559966],20.0000,6.0000,[217.52257    31.708256    5.5353155],20.0000,6.0000,[ 2.5639505e+02 -6.6000298e+01  8.9769587e-03],20.0000,0.0000,[ 288.7791   -201.06975     5.287119],20.0000,4.0000,[260.64334  -51.0218     0.940191],20.0000,6.0000,[195.16838    37.36907     3.4899182],20.0000,
355,[220.9713     -8.6600485   6.1564465],20.0000,0.0000,[251.27406     7.531002    6.0385904],20.0000,0.0000,[273.50848  -39.14219    5.943515],20.0000,6.0000,[218.31482   30.957283   5.749034],20.0000,6.0000,[257.487    -66.03769    5.996633],20.0000,6.0000,[ 289.09372  -201.55551     5.287119],20.0000,4.0000,[261.10852   -50.644833    1.1516287],20.0000,6.0000,[195.16838    37.36907     3.4899182],20.0000,
356,[222.04164    -8.895868    5.8650756],20.0000,6.0000,[252.31049     7.1759458   5.7489705],20.0000,6.0000,[274.54092   -39.496723    6.1628137],20.0000,0.0000,[219.22217    30.34719     6.0043845],20.0000,0.0000,[258.5389    -66.32972     6.0791116],20.0000,6.0000,[ 289.40833  -202.04128     5.287119],20.0000,4.0000,[261.5028    -50.186928    1.3585252],20.0000,6.0000,[195.16838    37.36907     3.4899182],20.0000,
357,[223.02917    -9.361537    5.9318867],20.0000,6.0000,[253.23914     6.601891    5.8183575],20.0000,6.0000,[275.62143  -39.653744   5.870379],20.0000,6.0000,[220.2438     29.94978     5.7121553],20.0000,6.0000,[ 2.5960651e+02 -6.6557129e+01  1.0994027e-02],20.0000,0.0000,[ 289.72293  -202.52704     5.287119],20.0000,4.0000,[261.80554   -49.660133    1.5510231],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
358,[224.03941   -9.777159   6.138625],20.0000,0.0000,[254.19691     6.076778    6.0263815],20.0000,0.0000,[276.63525  -40.059757   5.95762 ],20.0000,6.0000,[221.1481    29.337906   5.777773],20.0000,6.0000,[260.69846  -66.58559    5.999694],20.0000,6.0000,[ 290.03754  -203.01282     5.287119],20.0000,4.0000,[262.0019    -49.085155    1.6397263],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
359,[225.10924   -10.005444    5.8374434],20.0000,6.0000,[255.23494     5.731975    5.7260365],20.0000,6.0000,[277.67224  -40.40065    6.176625],20.0000,0.0000,[222.08205   28.771198   5.983914],20.0000,0.0000,[261.75278   -66.86911     6.0838904],20.0000,6.0000,[ 290.35217  -203.49858     5.287119],20.0000,4.0000,[262.12357   -48.496628    1.6952732],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
360,[226.09344   -10.477468    5.9117117],20.0000,6.0000,[256.1613      5.1545825   5.8011346],20.0000,6.0000,[278.75473  -40.543606   5.884027],20.0000,6.0000,[223.10368   28.380026   5.682357],20.0000,6.0000,[ 2.6282242e+02 -6.7086792e+01  1.6956968e-02],20.0000,0.0000,[ 290.66678  -203.98434     5.287119],20.0000,4.0000,[262.19235   -47.90476     1.7547277],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
361,[227.1024    -10.894618    6.1227727],20.0000,0.0000,[257.11856     4.6296296   6.0125246],20.0000,0.0000,[279.7737    -40.936436    5.9710946],20.0000,6.0000,[224.00287    27.761196    5.7562714],20.0000,6.0000,[263.91443   -67.10447     6.0061903],20.0000,6.0000,[ 290.98138  -204.47011     5.287119],20.0000,4.0000,[262.2142   -47.312016   1.827614],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
362,[228.1712    -11.12296     5.8258367],20.0000,6.0000,[258.156       4.2859983   5.715805 ],20.0000,6.0000,[280.81503   -41.263924    6.1899176],20.0000,0.0000,[224.93484   27.19249    5.967191],20.0000,0.0000,[264.97156  -67.37769    6.091356],20.0000,6.0000,[ 291.296    -204.95587     5.287119],20.0000,4.0000,[262.18793   -46.720547    1.9116195],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
363,[229.15553   -11.594875    5.9061346],20.0000,6.0000,[259.08295     3.7094724   5.7964015],20.0000,6.0000,[281.89926  -41.393024   5.897221],20.0000,6.0000,[225.95525    26.800932    5.6701646],20.0000,6.0000,[ 2.6604337e+02 -6.7584373e+01  2.5201997e-02],20.0000,0.0000,[ 291.61063  -205.44164     5.287119],20.0000,4.0000,[262.11102  -46.133747   2.002072],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
364,[230.1662    -12.007403    6.1199365],20.0000,0.0000,[260.04266     3.1893058   6.010363 ],20.0000,0.0000,[282.92316  -41.77281    5.984179],20.0000,0.0000,[226.85434   26.181871   5.750342],20.0000,6.0000,[267.1354    -67.59028     6.0147724],20.0000,6.0000,[ 291.92523  -205.92741     5.287119],20.0000,4.0000,[261.982    -45.55605    2.095312],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
365,[231.23592  -12.229254   5.824782],20.0000,6.0000,[261.08185     2.852351    5.7152977],20.0000,6.0000,[283.97382   -42.06998     5.6523385],20.0000,6.0000,[227.78862   25.617308   5.964081],20.0000,0.0000,[268.19547   -67.85215     6.1005282],20.0000,0.0000,[ 292.23984  -206.41318     5.287119],20.0000,4.0000,[261.80057   -44.99238     2.1892252],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
366,[232.22316  -12.695308   5.907838],20.0000,6.0000,[262.0125      2.2816038   5.7985005],20.0000,6.0000,[284.91022   -42.63859     5.7345643],20.0000,0.0000,[228.81087   25.231888   5.668891],20.0000,6.0000,[269.27274   -68.02948     5.7675304],20.0000,6.0000,[ 292.55444  -206.89894     5.287119],20.0000,4.0000,[261.56775   -44.44773     2.2828794],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
367,[233.23694  -13.099968   6.123279],20.0000,0.0000,[262.97626     1.7690849   6.01404  ],20.0000,0.0000,[285.88098  -43.143364   5.417073],20.0000,6.0000,[229.71367   24.61806    5.751889],20.0000,6.0000,[270.2665   -68.4898     5.848998],20.0000,6.0000,[ 292.86905  -207.3847      5.287119],20.0000,4.0000,[261.2854    -43.926903    2.3760338],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
368,[234.30833  -13.312397   5.828971],20.0000,6.0000,[264.01822    1.44146    5.719777],20.0000,6.0000,[286.68896   -43.889137    5.5136223],20.0000,0.0000,[230.65224   24.060719   5.967292],20.0000,0.0000,[271.28     -68.89892    6.080449],20.0000,6.0000,[ 293.1837   -207.87047     5.287119],20.0000,4.0000,[260.95602  -43.43442    2.468761],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
369,[235.29967  -13.76992    5.913481],20.0000,6.0000,[264.95392     0.8788826   5.80437  ],20.0000,0.0000,[287.5428    -44.576553    5.2191744],20.0000,6.0000,[231.67757    23.684288    5.6729655],20.0000,6.0000,[ 2.7234790e+02 -6.9125076e+01  6.6422984e-02],20.0000,0.0000,[ 293.4983   -208.35625     5.287119],20.0000,4.0000,[260.5825    -42.974495    2.5612192],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
370,[236.31723   -14.1649475   6.1299753],20.0000,0.0000,[265.93076     0.3914497   5.470377 ],20.0000,6.0000,[288.20007   -45.460148    5.3302646],20.0000,0.0000,[232.58571   23.078201   5.757444],20.0000,0.0000,[273.4406    -69.10615     6.0700035],20.0000,6.0000,[ 293.8129   -208.84201     5.287119],20.0000,4.0000,[260.1681    -42.551025    2.6535468],20.0000,4.0000,[195.16838    37.36907     3.4899182],20.0000,
371,[237.39061   -14.366442    5.8361216],20.0000,6.0000,[266.7438      -0.34196737   5.5512233 ],20.0000,0.0000,[288.9187    -46.288555    5.0483937],20.0000,6.0000,[233.53842    22.545176    5.4233603],20.0000,6.0000,[274.5091    -69.32952     6.1550574],20.0000,0.0000,[ 294.1275   -209.32777     5.287119],20.0000,4.0000,[259.71503   -42.170216    2.6540732],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
372,[238.38657   -14.813976    5.9214735],20.0000,0.0000,[267.60294    -1.0189672   5.2306967],20.0000,6.0000,[289.41708   -47.270706    5.1649275],20.0000,0.0000,[234.31586    21.774157    5.5041533],20.0000,0.0000,[275.59195  -69.466934   5.819747],20.0000,6.0000,[ 294.4421   -209.81354     5.287119],20.0000,4.0000,[259.2534    -41.80535     2.7143552],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
373,[239.41454   -15.181619    5.5881157],20.0000,6.0000,[268.25595    -1.9031508   5.3250136],20.0000,0.0000,[289.98898  -48.206375   4.885485],20.0000,6.0000,[235.14204   21.05732    5.183498],20.0000,6.0000,[276.60056  -69.890495   5.899292],20.0000,0.0000,[ 294.75674  -210.2993      5.287119],20.0000,4.0000,[258.7704    -41.469555    2.8050106],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
374,[240.30946  -15.812805   5.669354],20.0000,0.0000,[268.9644     -2.7394292   5.02807  ],20.0000,6.0000,[290.32043  -49.25654    5.002363],20.0000,0.0000,[235.75246   20.143242   5.277718],20.0000,0.0000,[277.63498   -70.24402     5.5736175],20.0000,6.0000,[ 295.07135  -210.78506     5.287119],20.0000,4.0000,[258.26086   -41.17332     2.9066198],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
375,[241.24333  -16.38255    5.349739],20.0000,6.0000,[269.44125    -3.7319763   5.1378636],20.0000,0.0000,[290.73264  -50.272655   4.722411],20.0000,6.0000,[236.42049    19.274363    4.9806614],20.0000,6.0000,[278.54224   -70.86303     5.6637197],20.0000,0.0000,[ 295.38596  -211.27084     5.287119],20.0000,4.0000,[257.7255   -40.92389    3.009434],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
376,[241.99754   -17.182306    5.4447384],20.0000,0.0000,[269.98813    -4.6825585   4.8551736],20.0000,6.0000,[290.88873   -51.362698    4.8388376],20.0000,0.0000,[236.84976   18.260323   5.090395],20.0000,0.0000,[279.48575   -71.419945    5.3613763],20.0000,6.0000,[ 295.70056  -211.7566      5.287119],20.0000,4.0000,[257.16797  -40.72581    3.109648],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
377,[242.8012    -17.927618    5.1485786],20.0000,6.0000,[270.28876    -5.7421126   4.9714518],20.0000,0.0000,[291.12985   -52.432384    4.5584774],20.0000,6.0000,[237.35089   17.284859   4.807665],20.0000,6.0000,[280.25958   -72.20301     5.4681344],20.0000,0.0000,[ 296.0152   -212.24237     5.287119],20.0000,4.0000,[256.59354   -40.581608    3.2066145],20.0000,6.0000,[195.16838    37.36907     3.4899182],20.0000,
378,[243.39412   -18.855549    5.2587867],20.0000,0.0000,[270.67023    -6.7702527   4.6919928],20.0000,6.0000,[291.10593   -53.533287    4.6747265],20.0000,0.0000,[237.60089    16.212223    4.9239297],20.0000,0.0000,[281.08478   -72.92525     5.1832695],20.0000,0.0000,[ 296.3298   -212.72813     5.287119],20.0000,4.0000,[256.00757   -40.48942     3.3928044],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
379,[244.0517    -19.733198    4.9763656],20.0000,6.0000,[270.79364    -7.86455     4.8089237],20.0000,0.0000,[291.16907   -54.62799     4.3942895],20.0000,0.0000,[237.93309    15.167125    4.6444693],20.0000,6.0000,[281.7268  -73.82325   4.74821],20.0000,6.0000,[ 296.6444   -213.2139      5.287119],20.0000,4.0000,[255.40974   -40.488213    3.5136359],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
380,[244.4782    -20.748644    5.0927305],20.0000,0.0000,[271.00287    -8.9409485   4.5290504],20.0000,6.0000,[290.9825   -55.71577    3.959977],20.0000,6.0000,[238.00438    14.068199    4.7614026],20.0000,0.0000,[281.99182  -74.906006   4.863022],20.0000,0.0000,[ 296.959    -213.69968     5.287119],20.0000,4.0000,[254.81679   -40.56069     3.6030293],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
381,[244.9812   -21.723097   4.813281],20.0000,6.0000,[270.94662   -10.040678    4.6455197],20.0000,0.0000,[290.40067  -56.666275   4.073785],20.0000,0.0000,[238.16225    12.983077    4.4815326],20.0000,6.0000,[282.30255   -75.9629      4.6413975],20.0000,0.0000,[ 297.27362  -214.18544     5.287119],20.0000,4.0000,[254.23615   -40.692844    3.6828475],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
382,[245.23608   -22.794426    4.9301972],20.0000,0.0000,[270.97775   -11.13676     4.3651857],20.0000,6.0000,[289.86908   -57.6311      3.8506875],20.0000,0.0000,[238.05383    11.8872595   4.598004 ],20.0000,6.0000,[282.4038   -77.06441    4.245215],20.0000,6.0000,[ 297.58826  -214.6712      5.287119],20.0000,4.0000,[253.67154   -40.876938    3.7637978],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
383,[245.57397  -23.83761    4.650299],20.0000,6.0000,[270.7428   -12.212567   4.481443],20.0000,6.0000,[289.15735  -58.4779     3.453889],20.0000,6.0000,[238.01514   10.792972   4.868223],20.0000,0.0000,[282.112     -78.13976     4.3771753],20.0000,0.0000,[ 297.90286  -215.15697     5.287119],20.0000,4.0000,[253.12625   -41.10969     3.8489554],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
384,[245.65117   -24.93607     4.7667546],20.0000,0.0000,[270.57712   -13.294932    4.7515583],20.0000,0.0000,[288.1874    -59.026443    3.5858185],20.0000,0.0000,[238.21098     9.718799    4.6074114],20.0000,6.0000,[281.88855   -79.21782     4.1595764],20.0000,6.0000,[ 298.21747  -215.64273     5.287119],20.0000,4.0000,[252.60413  -41.389584   3.937873],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
385,[245.8146   -26.020342   4.486412],20.0000,6.0000,[270.64664  -14.384599   4.490724],20.0000,6.0000,[287.26358   -59.625355    3.3684204],20.0000,6.0000,[238.17267    8.62524    4.707519],20.0000,0.0000,[281.44913   -80.2293      4.3122125],20.0000,0.0000,[ 298.53207  -216.1285      5.287119],20.0000,4.0000,[252.10936  -41.71519    4.029156],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
386,[245.71149  -27.116665   4.602667],20.0000,0.0000,[270.48132   -15.466269    4.5908303],20.0000,6.0000,[286.23535  -60.023983   3.52118 ],20.0000,0.0000,[238.22615     7.5334144   4.39052  ],20.0000,6.0000,[281.11917  -81.27492    4.051423],20.0000,6.0000,[ 298.8467   -216.61427     5.287119],20.0000,4.0000,[251.6463   -42.084503   4.121577],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
387,[245.69563  -28.213076   4.32223 ],20.0000,6.0000,[270.38965  -16.554739   4.824396],20.0000,0.0000,[285.25983  -60.524532   3.260449],20.0000,6.0000,[237.99332    6.460415   4.482471],20.0000,6.0000,[280.55942  -82.222374   4.172423],20.0000,0.0000,[ 299.16132  -217.10004     5.287119],20.0000,4.0000,[251.21907  -42.49482    4.214359],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
388,[245.41476  -29.277815   4.438468],20.0000,0.0000,[270.5104    -17.639593    4.5403986],20.0000,6.0000,[284.19254   -60.792694    3.3814592],20.0000,0.0000,[237.81671    5.380697   4.729932],20.0000,0.0000,[280.0838    -83.209915    3.8905442],20.0000,6.0000,[ 299.47592  -217.5858      5.287119],20.0000,4.0000,[250.83145   -42.942825    4.3071246],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
389,[245.21992   -30.356895    4.1580467],20.0000,0.0000,[270.37854  -18.724585   4.632319],20.0000,0.0000,[283.15594   -61.148907    3.0995715],20.0000,6.0000,[237.85867    4.289712   4.458535],20.0000,6.0000,[279.38113   -84.05726     4.0045447],20.0000,0.0000,[ 299.79053  -218.07156     5.287119],20.0000,4.0000,[250.48683   -43.42474     4.3997493],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
390,[244.78397   -31.370802    3.7237482],20.0000,6.0000,[270.33472  -19.81613    4.306635],20.0000,6.0000,[282.05936   -61.2451      3.2135627],20.0000,0.0000,[237.6576      3.2141898   4.555377 ],20.0000,6.0000,[278.7496    -84.95349     3.7216156],20.0000,6.0000,[ 300.10513  -218.55733     5.287119],20.0000,4.0000,[250.18817   -43.93643     4.4922347],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
391,[243.99582   -32.158737    3.8375676],20.0000,6.0000,[270.0029    -20.861597    4.3931737],20.0000,6.0000,[280.97806   -61.426228    2.9306245],20.0000,6.0000,[237.52727     2.1296742   4.7874613],20.0000,0.0000,[277.91592   -85.67281     3.8366365],20.0000,0.0000,[ 300.41977  -219.0431      5.287119],20.0000,4.0000,[249.938     -44.473515    4.5846257],20.0000,4.0000,[195.16838    37.36907     3.4899182],20.0000,
392,[243.24176  -32.958675   4.16503 ],20.0000,6.0000,[269.72458   -21.919233    4.6337705],20.0000,0.0000,[279.88037  -61.33922    3.045641],20.0000,6.0000,[237.60811     1.0411189   4.5030165],20.0000,6.0000,[277.1444    -86.452       3.5555542],20.0000,6.0000,[ 300.73438  -219.52887     5.287119],20.0000,4.0000,[249.74141   -45.031765    4.5852075],20.0000,4.0000,[195.16838    37.36907     3.4899182],20.0000,
393,[242.69542   -33.904007    4.4898477],20.0000,0.0000,[269.6581   -23.008932   4.358418],20.0000,6.0000,[278.78555   -61.320755    3.3151083],20.0000,0.0000,[ 2.3743611e+02 -3.8256753e-02  4.5948358e+00],20.0000,6.0000,[276.20352   -87.02416     3.6716444],20.0000,0.0000,[ 301.04898  -220.01463     5.287119],20.0000,4.0000,[249.5657    -45.59276     4.5537686],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
394,[242.41772  -34.96032    4.226979],20.0000,6.0000,[269.34842   -24.05819     4.4538584],20.0000,6.0000,[277.71506   -61.53579     3.0541146],20.0000,6.0000,[237.33403    -1.1253387   4.8197503],20.0000,0.0000,[275.31458   -87.666176    3.3912816],20.0000,6.0000,[ 301.3636   -220.5004      5.287119],20.0000,4.0000,[249.39053  -46.150845   4.610887],20.0000,5.0000,[195.16838    37.36907     3.4899182],20.0000,
395,[241.92366   -35.933807    4.3200006],20.0000,0.0000,[269.10742  -25.123531   4.684748],20.0000,0.0000,[276.62097   -61.516872    3.1542034],20.0000,6.0000,[237.4387     -2.2119312   4.530747 ],20.0000,6.0000,[274.2928    -88.07669     3.5076149],20.0000,0.0000,[ 301.67822  -220.98616     5.287119],20.0000,7.0000,[249.24364  -46.717625   4.70857 ],20.0000,4.0000,[195.16838    37.36907     3.4899182],20.0000,
